,altitude,country,get_distance_from,iata,icao,latitude,longitude,name,set_airport_details
386,878,Australia,<bound method Entity.get_distance_from of <(YBAR) Barcaldine Airport - Altitude: 878 - Latitude: -23.559168 - Longitude: 145.301941>>,BCI,YBAR,-23.559168,145.301941,Barcaldine Airport,<bound method Airport.set_airport_details of <(YBAR) Barcaldine Airport - Altitude: 878 - Latitude: -23.559168 - Longitude: 145.301941>>
387,12,Spain,<bound method Entity.get_distance_from of <(LEBL) Barcelona El Prat Airport - Altitude: 12 - Latitude: 41.29707 - Longitude: 2.078463>>,BCN,LEBL,41.29707,2.078463,Barcelona El Prat Airport,<bound method Airport.set_airport_details of <(LEBL) Barcelona El Prat Airport - Altitude: 12 - Latitude: 41.29707 - Longitude: 2.078463>>
388,26,Venezuela,<bound method Entity.get_distance_from of <(SVBC) Barcelona Jose Antonio Anzoategui International Airport - Altitude: 26 - Latitude: 10.10713 - Longitude: -64.689102>>,BLA,SVBC,10.10713,-64.689102,Barcelona Jose Antonio Anzoategui International Airport,<bound method Airport.set_airport_details of <(SVBC) Barcelona Jose Antonio Anzoategui International Airport - Altitude: 26 - Latitude: 10.10713 - Longitude: -64.689102>>
389,112,Brazil,<bound method Entity.get_distance_from of <(SWBC) Barcelos Airport - Altitude: 112 - Latitude: -0.98 - Longitude: -62.91>>,BAZ,SWBC,-0.98,-62.91,Barcelos Airport,<bound method Airport.set_airport_details of <(SWBC) Barcelos Airport - Altitude: 112 - Latitude: -0.98 - Longitude: -62.91>>
390,669,United States,<bound method Entity.get_distance_from of <(KBRY) Bardstown Samuels Field Airport - Altitude: 669 - Latitude: 37.814301 - Longitude: -85.499603>>,BRY,KBRY,37.814301,-85.499603,Bardstown Samuels Field Airport,<bound method Airport.set_airport_details of <(KBRY) Bardstown Samuels Field Airport - Altitude: 669 - Latitude: 37.814301 - Longitude: -85.499603>>
391,252,Norway,<bound method Entity.get_distance_from of <(ENDU) Bardufoss Airport - Altitude: 252 - Latitude: 69.055748 - Longitude: 18.54035>>,BDU,ENDU,69.055748,18.54035,Bardufoss Airport,<bound method Airport.set_airport_details of <(ENDU) Bardufoss Airport - Altitude: 252 - Latitude: 69.055748 - Longitude: 18.54035>>
392,574,India,<bound method Entity.get_distance_from of <(VIBY) Bareilly Airport - Altitude: 574 - Latitude: 28.422232 - Longitude: 79.450691>>,BEK,VIBY,28.422232,79.450691,Bareilly Airport,<bound method Airport.set_airport_details of <(VIBY) Bareilly Airport - Altitude: 574 - Latitude: 28.422232 - Longitude: 79.450691>>
393,139,Italy,<bound method Entity.get_distance_from of <(LIBD) Bari Karol Wojtyla Airport - Altitude: 139 - Latitude: 41.138527 - Longitude: 16.760633>>,BRI,LIBD,41.138527,16.760633,Bari Karol Wojtyla Airport,<bound method Airport.set_airport_details of <(LIBD) Bari Karol Wojtyla Airport - Altitude: 139 - Latitude: 41.138527 - Longitude: 16.760633>>
394,2091,Australia,<bound method Entity.get_distance_from of <(YBRY) Barimunya Airport - Altitude: 2091 - Latitude: -22.673889 - Longitude: 119.166115>>,BYP,YBRY,-22.673889,119.166115,Barimunya Airport,<bound method Airport.set_airport_details of <(YBRY) Barimunya Airport - Altitude: 2091 - Latitude: -22.673889 - Longitude: 119.166115>>
395,666,Venezuela,<bound method Entity.get_distance_from of <(SVBI) Barinas Airport - Altitude: 666 - Latitude: 8.619575 - Longitude: -70.220802>>,BNS,SVBI,8.619575,-70.220802,Barinas Airport,<bound method Airport.set_airport_details of <(SVBI) Barinas Airport - Altitude: 666 - Latitude: 8.619575 - Longitude: -70.220802>>
396,3450,Malaysia,<bound method Entity.get_distance_from of <(WBGZ) Bario Airport - Altitude: 3450 - Latitude: 3.736944 - Longitude: 115.469398>>,BBN,WBGZ,3.736944,115.469398,Bario Airport,<bound method Airport.set_airport_details of <(WBGZ) Bario Airport - Altitude: 3450 - Latitude: 3.736944 - Longitude: 115.469398>>
397,20,Bangladesh,<bound method Entity.get_distance_from of <(VGBR) Barisal Airport - Altitude: 20 - Latitude: 22.798943 - Longitude: 90.301445>>,BZL,VGBR,22.798943,90.301445,Barisal Airport,<bound method Airport.set_airport_details of <(VGBR) Barisal Airport - Altitude: 20 - Latitude: 22.798943 - Longitude: 90.301445>>
398,838,Russia,<bound method Entity.get_distance_from of <(UNBB) Barnaul Airport - Altitude: 838 - Latitude: 53.36377 - Longitude: 83.538528>>,BAX,UNBB,53.36377,83.538528,Barnaul Airport,<bound method Airport.set_airport_details of <(UNBB) Barnaul Airport - Altitude: 838 - Latitude: 53.36377 - Longitude: 83.538528>>
399,2042,Venezuela,<bound method Entity.get_distance_from of <(SVBM) Barquisimeto Jacinto Lara International Airport - Altitude: 2042 - Latitude: 10.04274 - Longitude: -69.358597>>,BRM,SVBM,10.04274,-69.358597,Barquisimeto Jacinto Lara International Airport,<bound method Airport.set_airport_details of <(SVBM) Barquisimeto Jacinto Lara International Airport - Altitude: 2042 - Latitude: 10.04274 - Longitude: -69.358597>>
400,9,United Kingdom,<bound method Entity.get_distance_from of <(EGPR) Barra Airport - Altitude: 9 - Latitude: 57.024841 - Longitude: -7.448879>>,BRR,EGPR,57.024841,-7.448879,Barra Airport,<bound method Airport.set_airport_details of <(EGPR) Barra Airport - Altitude: 9 - Latitude: 57.024841 - Longitude: -7.448879>>
401,1147,Brazil,<bound method Entity.get_distance_from of <(SBBW) Barra do Garcas Airport - Altitude: 1147 - Latitude: -15.8613 - Longitude: -52.388802>>,BPG,SBBW,-15.8613,-52.388802,Barra do Garcas Airport,<bound method Airport.set_airport_details of <(SBBW) Barra do Garcas Airport - Altitude: 1147 - Latitude: -15.8613 - Longitude: -52.388802>>
402,412,Colombia,<bound method Entity.get_distance_from of <(SKEJ) Barrancabermeja Yariguies Airport - Altitude: 412 - Latitude: 7.024331 - Longitude: -73.806801>>,EJA,SKEJ,7.024331,-73.806801,Barrancabermeja Yariguies Airport,<bound method Airport.set_airport_details of <(SKEJ) Barrancabermeja Yariguies Airport - Altitude: 412 - Latitude: 7.024331 - Longitude: -73.806801>>
403,98,Colombia,<bound method Entity.get_distance_from of <(SKBQ) Barranquilla Ernesto Cortissoz International Airport - Altitude: 98 - Latitude: 10.88946 - Longitude: -74.780602>>,BAQ,SKBQ,10.88946,-74.780602,Barranquilla Ernesto Cortissoz International Airport,<bound method Airport.set_airport_details of <(SKBQ) Barranquilla Ernesto Cortissoz International Airport - Altitude: 98 - Latitude: 10.88946 - Longitude: -74.780602>>
404,2444,Brazil,<bound method Entity.get_distance_from of <(SNBR) Barreiras Airport - Altitude: 2444 - Latitude: -12.073056 - Longitude: -45.008331>>,BRA,SNBR,-12.073056,-45.008331,Barreiras Airport,<bound method Airport.set_airport_details of <(SNBR) Barreiras Airport - Altitude: 2444 - Latitude: -12.073056 - Longitude: -45.008331>>
405,25,Brazil,<bound method Entity.get_distance_from of <(SSRS) Barreirinhas Airport - Altitude: 25 - Latitude: -2.756628 - Longitude: -42.802662>>,BRB,SSRS,-2.756628,-42.802662,Barreirinhas Airport,<bound method Airport.set_airport_details of <(SSRS) Barreirinhas Airport - Altitude: 25 - Latitude: -2.756628 - Longitude: -42.802662>>
406,947,Canada,<bound method Entity.get_distance_from of <(CYLS) Barrie Lake Simcoe Regional Airport - Altitude: 947 - Latitude: 44.48605 - Longitude: -79.555603>>,YLK,CYLS,44.48605,-79.555603,Barrie Lake Simcoe Regional Airport,<bound method Airport.set_airport_details of <(CYLS) Barrie Lake Simcoe Regional Airport - Altitude: 947 - Latitude: 44.48605 - Longitude: -79.555603>>
407,52,United States,<bound method Entity.get_distance_from of <(PABR) Barrow Airport - Altitude: 52 - Latitude: 71.285439 - Longitude: -156.766006>>,BRW,PABR,71.285439,-156.766006,Barrow Airport,<bound method Airport.set_airport_details of <(PABR) Barrow Airport - Altitude: 52 - Latitude: 71.285439 - Longitude: -156.766006>>
408,26,Australia,<bound method Entity.get_distance_from of <(YBWX) Barrow Island Airport - Altitude: 26 - Latitude: -20.864401 - Longitude: 115.405998>>,BWB,YBWX,-20.864401,115.405998,Barrow Island Airport,<bound method Airport.set_airport_details of <(YBWX) Barrow Island Airport - Altitude: 26 - Latitude: -20.864401 - Longitude: 115.405998>>
409,173,United Kingdom,<bound method Entity.get_distance_from of <(EGNL) Barrow-in-Furness Walney Island Airport - Altitude: 173 - Latitude: 54.131161 - Longitude: -3.26366>>,BWF,EGNL,54.131161,-3.26366,Barrow-in-Furness Walney Island Airport,<bound method Airport.set_airport_details of <(EGNL) Barrow-in-Furness Walney Island Airport - Altitude: 173 - Latitude: 54.131161 - Longitude: -3.26366>>
410,2,United States,<bound method Entity.get_distance_from of <(PABA) Barter Island LRRS Airport - Altitude: 2 - Latitude: 70.131943 - Longitude: -143.623886>>,BTI,PABA,70.131943,-143.623886,Barter Island LRRS Airport,<bound method Airport.set_airport_details of <(PABA) Barter Island LRRS Airport - Altitude: 2 - Latitude: 70.131943 - Longitude: -143.623886>>
411,711,United States,<bound method Entity.get_distance_from of <(KBVO) Bartlesville Municipal Airport - Altitude: 711 - Latitude: 36.762501 - Longitude: -96.0112>>,BVO,KBVO,36.762501,-96.0112,Bartlesville Municipal Airport,<bound method Airport.set_airport_details of <(KBVO) Bartlesville Municipal Airport - Altitude: 711 - Latitude: 36.762501 - Longitude: -96.0112>>
412,125,United States,<bound method Entity.get_distance_from of <(KBOW) Bartow Municipal Airport - Altitude: 125 - Latitude: 27.943333 - Longitude: -81.783333>>,BOW,KBOW,27.943333,-81.783333,Bartow Municipal Airport,<bound method Airport.set_airport_details of <(KBOW) Bartow Municipal Airport - Altitude: 125 - Latitude: 27.943333 - Longitude: -81.783333>>
413,291,Philippines,<bound method Entity.get_distance_from of <(RPUO) Basco Airport - Altitude: 291 - Latitude: 20.453056 - Longitude: 121.977776>>,BSO,RPUO,20.453056,121.977776,Basco Airport,<bound method Airport.set_airport_details of <(RPUO) Basco Airport - Altitude: 291 - Latitude: 20.453056 - Longitude: 121.977776>>
414,885,France,<bound method Entity.get_distance_from of <(LFSB) Basel Mulhouse-Freiburg EuroAirport - Altitude: 885 - Latitude: 47.5989 - Longitude: 7.5283>>,BSL,LFSB,47.5989,7.5283,Basel Mulhouse-Freiburg EuroAirport,<bound method Airport.set_airport_details of <(LFSB) Basel Mulhouse-Freiburg EuroAirport - Altitude: 885 - Latitude: 47.5989 - Longitude: 7.5283>>
415,11,Iraq,<bound method Entity.get_distance_from of <(ORMM) Basra International Airport - Altitude: 11 - Latitude: 30.549061 - Longitude: 47.66214>>,BSR,ORMM,30.549061,47.66214,Basra International Airport,<bound method Airport.set_airport_details of <(ORMM) Basra International Airport - Altitude: 11 - Latitude: 30.549061 - Longitude: 47.66214>>
416,170,Saint Kitts And Nevis,<bound method Entity.get_distance_from of <(TKPK) Basseterre Robert L. Bradshaw International Airport - Altitude: 170 - Latitude: 17.31119 - Longitude: -62.718601>>,SKB,TKPK,17.31119,-62.718601,Basseterre Robert L. Bradshaw International Airport,<bound method Airport.set_airport_details of <(TKPK) Basseterre Robert L. Bradshaw International Airport - Altitude: 170 - Latitude: 17.31119 - Longitude: -62.718601>>
417,26,France,<bound method Entity.get_distance_from of <(LFKB) Bastia Poretta Airport - Altitude: 26 - Latitude: 42.549999 - Longitude: 9.484722>>,BIA,LFKB,42.549999,9.484722,Bastia Poretta Airport,<bound method Airport.set_airport_details of <(LFKB) Bastia Poretta Airport - Altitude: 26 - Latitude: 42.549999 - Longitude: 9.484722>>
418,44,Equatorial Guinea,<bound method Entity.get_distance_from of <(FGBT) Bata Airport - Altitude: 44 - Latitude: 1.900837 - Longitude: 9.804973>>,BSG,FGBT,1.900837,9.804973,Bata Airport,<bound method Airport.set_airport_details of <(FGBT) Bata Airport - Altitude: 44 - Latitude: 1.900837 - Longitude: 9.804973>>
419,738,Russia,<bound method Entity.get_distance_from of <(UEBB) Batagay Airport - Altitude: 738 - Latitude: 67.648888 - Longitude: 134.695007>>,BQJ,UEBB,67.648888,134.695007,Batagay Airport,<bound method Airport.set_airport_details of <(UEBB) Batagay Airport - Altitude: 738 - Latitude: 67.648888 - Longitude: 134.695007>>
420,126,Indonesia,<bound method Entity.get_distance_from of <(WIDD) Batam Hang Nadim Airport - Altitude: 126 - Latitude: 1.121028 - Longitude: 104.118698>>,BTH,WIDD,1.121028,104.118698,Batam Hang Nadim Airport,<bound method Airport.set_airport_details of <(WIDD) Batam Hang Nadim Airport - Altitude: 126 - Latitude: 1.121028 - Longitude: 104.118698>>
421,465,United States,<bound method Entity.get_distance_from of <(KBVX) Batesville Regional Airport - Altitude: 465 - Latitude: 35.7262 - Longitude: -91.647301>>,BVX,KBVX,35.7262,-91.647301,Batesville Regional Airport,<bound method Airport.set_airport_details of <(KBVX) Batesville Regional Airport - Altitude: 465 - Latitude: 35.7262 - Longitude: -91.647301>>
422,662,India,<bound method Entity.get_distance_from of <(VIBT) Bathinda Airport - Altitude: 662 - Latitude: 30.2701 - Longitude: 74.755798>>,BUP,VIBT,30.2701,74.755798,Bathinda Airport,<bound method Airport.set_airport_details of <(VIBT) Bathinda Airport - Altitude: 662 - Latitude: 30.2701 - Longitude: 74.755798>>
423,193,Canada,<bound method Entity.get_distance_from of <(CZBF) Bathurst Airport - Altitude: 193 - Latitude: 47.629719 - Longitude: -65.7388>>,ZBF,CZBF,47.629719,-65.7388,Bathurst Airport,<bound method Airport.set_airport_details of <(CZBF) Bathurst Airport - Altitude: 193 - Latitude: 47.629719 - Longitude: -65.7388>>
424,2435,Australia,<bound method Entity.get_distance_from of <(YBTH) Bathurst Airport - Altitude: 2435 - Latitude: -33.400002 - Longitude: 149.649994>>,BHS,YBTH,-33.400002,149.649994,Bathurst Airport,<bound method Airport.set_airport_details of <(YBTH) Bathurst Airport - Altitude: 2435 - Latitude: -33.400002 - Longitude: 149.649994>>
425,1822,Turkey,<bound method Entity.get_distance_from of <(LTCJ) Batman Airport - Altitude: 1822 - Latitude: 37.928959 - Longitude: 41.116581>>,BAL,LTCJ,37.928959,41.116581,Batman Airport,<bound method Airport.set_airport_details of <(LTCJ) Batman Airport - Altitude: 1822 - Latitude: 37.928959 - Longitude: 41.116581>>
426,2697,Algeria,<bound method Entity.get_distance_from of <(DABT) Batna International Airport - Altitude: 2697 - Latitude: 35.759167 - Longitude: 6.3225>>,BLJ,DABT,35.759167,6.3225,Batna International Airport,<bound method Airport.set_airport_details of <(DABT) Batna International Airport - Altitude: 2697 - Latitude: 35.759167 - Longitude: 6.3225>>
427,70,United States,<bound method Entity.get_distance_from of <(KBTR) Baton Rouge Metropolitan Airport - Altitude: 70 - Latitude: 30.5329 - Longitude: -91.149803>>,BTR,KBTR,30.5329,-91.149803,Baton Rouge Metropolitan Airport,<bound method Airport.set_airport_details of <(KBTR) Baton Rouge Metropolitan Airport - Altitude: 70 - Latitude: 30.5329 - Longitude: -91.149803>>
428,490,Norway,<bound method Entity.get_distance_from of <(ENBS) Batsfjord Airport - Altitude: 490 - Latitude: 70.600273 - Longitude: 29.692499>>,BJF,ENBS,70.600273,29.692499,Batsfjord Airport,<bound method Airport.set_airport_details of <(ENBS) Batsfjord Airport - Altitude: 490 - Latitude: 70.600273 - Longitude: 29.692499>>
429,20,Sri Lanka,<bound method Entity.get_distance_from of <(VCCB) Batticaloa International Airport - Altitude: 20 - Latitude: 7.705388 - Longitude: 81.67762>>,BTC,VCCB,7.705388,81.67762,Batticaloa International Airport,<bound method Airport.set_airport_details of <(VCCB) Batticaloa International Airport - Altitude: 20 - Latitude: 7.705388 - Longitude: 81.67762>>
430,952,United States,<bound method Entity.get_distance_from of <(KBTL) Battle Creek Kalamazoo International Airport - Altitude: 952 - Latitude: 42.307301 - Longitude: -85.251503>>,BTL,KBTL,42.307301,-85.251503,Battle Creek Kalamazoo International Airport,<bound method Airport.set_airport_details of <(KBTL) Battle Creek Kalamazoo International Airport - Altitude: 952 - Latitude: 42.307301 - Longitude: -85.251503>>
431,4531,United States,<bound method Entity.get_distance_from of <(KBAM) Battle Mountain Airport - Altitude: 4531 - Latitude: 40.599747 - Longitude: -116.875999>>,BAM,KBAM,40.599747,-116.875999,Battle Mountain Airport,<bound method Airport.set_airport_details of <(KBAM) Battle Mountain Airport - Altitude: 4531 - Latitude: 40.599747 - Longitude: -116.875999>>
432,3,Indonesia,<bound method Entity.get_distance_from of <(WAOC) Batu Licin Airport - Altitude: 3 - Latitude: -3.41241 - Longitude: 115.995003>>,BTW,WAOC,-3.41241,115.995003,Batu Licin Airport,<bound method Airport.set_airport_details of <(WAOC) Batu Licin Airport - Altitude: 3 - Latitude: -3.41241 - Longitude: 115.995003>>
433,105,Georgia,<bound method Entity.get_distance_from of <(UGSB) Batumi International Airport - Altitude: 105 - Latitude: 41.610271 - Longitude: 41.599689>>,BUS,UGSB,41.610271,41.599689,Batumi International Airport,<bound method Airport.set_airport_details of <(UGSB) Batumi International Airport - Altitude: 105 - Latitude: 41.610271 - Longitude: 41.599689>>
434,164,Indonesia,<bound method Entity.get_distance_from of <(WAAB) Bau-Bau Betoambari Airport - Altitude: 164 - Latitude: -5.48687 - Longitude: 122.569>>,BUW,WAAB,-5.48687,122.569,Bau-Bau Betoambari Airport,<bound method Airport.set_airport_details of <(WAAB) Bau-Bau Betoambari Airport - Altitude: 164 - Latitude: -5.48687 - Longitude: 122.569>>
435,1085,United States,<bound method Entity.get_distance_from of <(KBDE) Baudette International Airport - Altitude: 1085 - Latitude: 48.728382 - Longitude: -94.612091>>,BDE,KBDE,48.728382,-94.612091,Baudette International Airport,<bound method Airport.set_airport_details of <(KBDE) Baudette International Airport - Altitude: 1085 - Latitude: 48.728382 - Longitude: -94.612091>>
